---
division: d1
gender: W
matches: 1546
version: 2
---
dateET	timeET	rank	team	at	oppRank	opponent	outcome	score	location	conference	gender	division	teamId	opponentId	dualId	date
2022-02-12	 1:00pm	  	MTSU 	vs	  	UTSA 	 	   	N	C	W	d1     				2022-02-12T18:00:00.000Z
2022-02-12	 1:00pm	  	UTM  	at	  	UAB  	 	   	A	 	W	d1     				2022-02-12T18:00:00.000Z
2022-02-12	 1:30pm	  	BELL 	vs	  	WMU  	 	   	N	 	W	d1     				2022-02-12T18:30:00.000Z
2022-02-12	 2:00pm	  	CSUF 	at	  	UCR  	 	   	A	C	W	d1     				2022-02-12T19:00:00.000Z
2022-02-12	 2:00pm	  	RAD  	at	  	W&M  	 	   	A	 	W	d1     				2022-02-12T19:00:00.000Z
2022-02-12	 2:00pm	  	EIU  	vs	  	OMAHA	 	   	N	 	W	d1     				2022-02-12T19:00:00.000Z
2022-02-12	 2:00pm	  	LU   	at	  	LIB  	 	   	A	 	W	d1     				2022-02-12T19:00:00.000Z
2022-02-12	 2:00pm	  	SHSU 	at	  	NICH 	 	   	A	 	W	d1     				2022-02-12T19:00:00.000Z
2022-02-12	 2:00pm	  	SAM  	at	  	WKU  	 	   	A	 	W	d1     				2022-02-12T19:00:00.000Z
2022-02-12	 2:00pm	  	SF   	at	  	UCD  	 	   	A	 	W	d1     				2022-02-12T19:00:00.000Z
2022-02-12	 3:00pm	  	NMSU 	at	  	UNM  	 	   	A	 	W	d1     				2022-02-12T20:00:00.000Z
2022-02-12	 3:00pm	  	UTRGV	at	  	PVA&M	 	   	A	 	W	d1     				2022-02-12T20:00:00.000Z
2022-02-12	 4:00pm	  	EMICH	at	  	MILW 	 	   	A	 	W	d1     				2022-02-12T21:00:00.000Z
2022-02-12	 4:00pm	  	MIAOH	at	  	YSU  	 	   	A	 	W	d1     				2022-02-12T21:00:00.000Z
2022-02-12	 4:00pm	  	SFU  	at	  	NIA  	 	   	A	 	W	d1     				2022-02-12T21:00:00.000Z
2022-02-12	 4:30pm	  	BELL 	at	  	IND  	 	   	A	 	W	d1     				2022-02-12T21:30:00.000Z
2022-02-12	 5:00pm	  	TOW  	at	  	MD   	 	   	A	 	W	d1     				2022-02-12T22:00:00.000Z
2022-02-12	 6:00pm	  	GW   	at	  	NAVY 	 	   	A	 	W	d1     				2022-02-12T23:00:00.000Z
2022-02-12	 1:00am	  	VALPO	at	  	PNW  	 	   	A	 	W	d1/d2  				2022-02-12T06:00:00.000Z
2022-02-12	 1:00pm	  	SRU  	at	  	CLEV 	 	   	A	 	W	d2/d1  				2022-02-12T18:00:00.000Z
2022-02-12	 3:30pm	  	MCK  	at	  	SIUE 	 	   	A	 	W	d2/d1  				2022-02-12T20:30:00.000Z
2022-02-13	 1:00am	  	MTSU 	at	  	UNT  	 	   	A	C	W	d1     				2022-02-13T06:00:00.000Z
2022-02-13	 9:00am	  	SLU  	at	  	BELL 	 	   	A	 	W	d1     				2022-02-13T14:00:00.000Z
2022-02-13	10:00am	  	GMU  	at	  	W&M  	 	   	A	 	W	d1     				2022-02-13T15:00:00.000Z
2022-02-13	10:00am	  	DUQ  	at	  	WVU  	 	   	A	 	W	d1     				2022-02-13T15:00:00.000Z
2022-02-13	11:00am	  	EMICH	at	  	VALPO	 	   	A	 	W	d1     				2022-02-13T16:00:00.000Z
2022-02-13	11:00am	  	SOU  	at	  	HOU  	 	   	A	 	W	d1     				2022-02-13T16:00:00.000Z
2022-02-13	11:00am	  	TULN 	at	  	WICH 	 	   	A	C	W	d1     				2022-02-13T16:00:00.000Z
2022-02-13	11:00am	  	MEM  	at	  	NEB  	 	   	A	 	W	d1     				2022-02-13T16:00:00.000Z
2022-02-13	11:00am	  	MINN 	at	  	UTAH 	 	   	A	 	W	d1     				2022-02-13T16:00:00.000Z
2022-02-13	12:00pm	  	IDST 	at	  	BOISE	 	   	A	 	W	d1     				2022-02-13T17:00:00.000Z
2022-02-13	12:00pm	  	ISU  	at	  	PUR  	 	   	A	 	W	d1     				2022-02-13T17:00:00.000Z
2022-02-13	12:00pm	  	TX ST	at	  	LT   	 	   	A	 	W	d1     				2022-02-13T17:00:00.000Z
2022-02-13	12:00pm	  	SFA  	at	  	NWSU 	 	   	A	 	W	d1     				2022-02-13T17:00:00.000Z
2022-02-13	12:00pm	  	SHSU 	vs	  	USM  	 	   	N	 	W	d1     				2022-02-13T17:00:00.000Z
2022-02-13	12:00pm	  	SMU  	at	  	USF  	 	   	A	C	W	d1     				2022-02-13T17:00:00.000Z
2022-02-13	 1:00pm	  	SCST 	at	  	GASO 	 	   	A	 	W	d1     				2022-02-13T18:00:00.000Z
2022-02-13	 1:00pm	  	GONZ 	at	  	COLO 	 	   	A	 	W	d1     				2022-02-13T18:00:00.000Z
2022-02-13	 1:00pm	  	ND   	at	  	NW   	 	   	A	 	W	d1     				2022-02-13T18:00:00.000Z
2022-02-13	 1:00pm	  	TCU  	at	  	BAMA 	 	   	A	 	W	d1     				2022-02-13T18:00:00.000Z
2022-02-13	 1:00pm	  	MIZZ 	at	  	ILL  	 	   	A	 	W	d1     				2022-02-13T18:00:00.000Z
2022-02-13	 2:00pm	  	ALA&M	at	  	TROY 	 	   	A	 	W	d1     				2022-02-13T19:00:00.000Z
2022-02-13	 2:00pm	  	ILST 	at	  	UIC  	 	   	A	 	W	d1     				2022-02-13T19:00:00.000Z
2022-02-13	 2:00pm	  	PVA&M	at	  	HOU  	 	   	A	 	W	d1     				2022-02-13T19:00:00.000Z
2022-02-13	 2:00pm	  	SFU  	at	  	SBU  	 	   	A	 	W	d1     				2022-02-13T19:00:00.000Z
2022-02-13	 2:00pm	  	UTM  	at	  	SAM  	 	   	A	 	W	d1     				2022-02-13T19:00:00.000Z
2022-02-13	 3:00pm	  	YSU  	at	  	WVU  	 	   	A	 	W	d1     				2022-02-13T20:00:00.000Z
2022-02-13	 4:00pm	  	MARQ 	at	  	MILW 	 	   	A	 	W	d1     				2022-02-13T21:00:00.000Z
2022-02-13	 5:00pm	  	UNA  	at	  	BAMA 	 	   	A	 	W	d1     				2022-02-13T22:00:00.000Z
2022-02-13	 6:00pm	  	DEP  	at	  	NIU  	 	   	A	 	W	d1     				2022-02-13T23:00:00.000Z
2022-02-13	 6:00pm	  	URI  	at	  	SHU  	 	   	A	 	W	d1     				2022-02-13T23:00:00.000Z
2022-02-13	10:00am	  	GMU  	at	  	CNEW 	 	   	A	 	W	d1/d3  				2022-02-13T15:00:00.000Z
2022-02-13	 1:00pm	  	ROOS 	at	  	NIU  	 	   	A	 	W	naia/d1				2022-02-13T18:00:00.000Z
2022-02-15	 4:00pm	  	A&MCC	at	  	UTRGV	 	   	A	 	W	d1     				2022-02-15T21:00:00.000Z
2022-02-15	 6:30pm	  	HAW  	at	  	USD  	 	   	A	 	W	d1     				2022-02-15T23:30:00.000Z
2022-02-15	 4:00pm	  	STET 	at	  	ROL  	 	   	A	 	W	d1/d2  				2022-02-15T21:00:00.000Z
2022-02-16	12:00pm	  	CCAR 	at	  	CHSO 	 	   	A	 	W	d1     				2022-02-16T17:00:00.000Z
2022-02-16	 3:30pm	  	LAMAR	at	  	ULLAF	 	   	A	 	W	d1     				2022-02-16T20:30:00.000Z
2022-02-17	 2:00am	  	RICH 	at	  	VCU  	 	   	A	C	W	d1     				2022-02-17T07:00:00.000Z
2022-02-17	 7:00pm	  	HAW  	at	  	UCSD 	 	   	A	C	W	d1     				2022-02-18T00:00:00.000Z
2022-02-17	 3:00pm	  	AFA  	vs	  	ROL  	 	   	N	 	W	d1/d2  				2022-02-17T20:00:00.000Z
2022-02-17	 2:00pm	  	USFIL	at	  	W ILL	 	   	A	 	W	naia/d1				2022-02-17T19:00:00.000Z
2022-02-18	12:00am	 8	NCST 	at	  	KAN  	 	   	A	 	W	d1     				2022-02-18T05:00:00.000Z
2022-02-18	 5:00pm	  	SMCC 	at	17	STAN 	 	   	A	 	W	d1     				2022-02-18T22:00:00.000Z
2022-02-18	 1:00am	  	UNT  	at	  	LIB  	 	   	A	 	W	d1     				2022-02-18T06:00:00.000Z
2022-02-18	 9:00am	  	SFU  	at	  	DUQ  	 	   	A	 	W	d1     				2022-02-18T14:00:00.000Z
2022-02-18	10:00am	  	ALA&M	vs	  	SOU  	 	   	N	C	W	d1     				2022-02-18T15:00:00.000Z
2022-02-18	12:00pm	  	WASH 	at	  	PUR  	 	   	A	 	W	d1     				2022-02-18T17:00:00.000Z
2022-02-18	 1:00pm	  	SF   	at	  	FRES 	 	   	A	 	W	d1     				2022-02-18T18:00:00.000Z
2022-02-18	 1:00pm	  	MD   	at	  	W&M  	 	   	A	 	W	d1     				2022-02-18T18:00:00.000Z
2022-02-18	 1:00pm	  	DIX  	vs	  	MONT 	 	   	N	 	W	d1     				2022-02-18T18:00:00.000Z
2022-02-18	 2:00pm	  	GCU  	at	  	UNM  	 	   	A	 	W	d1     				2022-02-18T19:00:00.000Z
2022-02-18	 2:00pm	  	SAM  	at	  	MTSU 	 	   	A	 	W	d1     				2022-02-18T19:00:00.000Z
2022-02-18	 2:00pm	  	MTST 	at	  	TARL 	 	   	A	 	W	d1     				2022-02-18T19:00:00.000Z
2022-02-18	 2:00pm	  	UTSA 	at	  	NWSU 	 	   	A	 	W	d1     				2022-02-18T19:00:00.000Z
2022-02-18	 2:00pm	  	TX ST	at	  	RICE 	 	   	A	 	W	d1     				2022-02-18T19:00:00.000Z
2022-02-18	 2:00pm	  	ULM  	at	  	TULN 	 	   	A	 	W	d1     				2022-02-18T19:00:00.000Z
2022-02-18	 2:30pm	  	CHIC 	at	  	OMAHA	 	   	A	 	W	d1     				2022-02-18T19:30:00.000Z
2022-02-18	 3:00pm	  	SE MO	at	  	MIZZ 	 	   	A	 	W	d1     				2022-02-18T20:00:00.000Z
2022-02-18	 3:30pm	  	SHSU 	at	  	LT   	 	   	A	 	W	d1     				2022-02-18T20:30:00.000Z
2022-02-18	 4:00pm	  	WVU  	at	  	MRSH 	 	   	A	 	W	d1     				2022-02-18T21:00:00.000Z
2022-02-18	 4:00pm	  	WAST 	at	  	UCSB 	 	   	A	 	W	d1     				2022-02-18T21:00:00.000Z
2022-02-18	 4:30pm	  	CSLB 	at	  	UCR  	 	   	A	C	W	d1     				2022-02-18T21:30:00.000Z
2022-02-18	 5:00pm	  	HOU  	at	  	TTU  	 	   	A	 	W	d1     				2022-02-18T22:00:00.000Z
2022-02-18	 6:00pm	  	IOWA 	vs	  	ISU  	 	   	N	 	W	d1     				2022-02-18T23:00:00.000Z
2022-02-18	 6:00pm	  	MEM  	at	  	BAMA 	 	   	A	 	W	d1     				2022-02-18T23:00:00.000Z
2022-02-18	 7:00pm	  	HAW  	at	  	SDSU 	 	   	A	 	W	d1     				2022-02-19T00:00:00.000Z
2022-02-18	 1:00am	  	UTRGV	vs	  	UTPB 	 	   	N	 	W	d1/d2  				2022-02-18T06:00:00.000Z
2022-02-18	 3:00pm	  	ARMY 	at	  	ROL  	 	   	A	 	W	d1/d2  				2022-02-18T20:00:00.000Z
2022-02-18	 5:00pm	  	UTPB 	at	  	TARL 	 	   	A	 	W	d2/d1  				2022-02-18T22:00:00.000Z
2022-02-19	 2:00pm	18	USC  	at	  	OKST 	 	   	A	 	W	d1     				2022-02-19T19:00:00.000Z
2022-02-19	12:30pm	  	IND  	at	22	TENN 	 	   	A	 	W	d1     				2022-02-19T17:30:00.000Z
2022-02-19	 1:00am	  	VCU  	at	  	JMU  	 	   	A	 	W	d1     				2022-02-19T06:00:00.000Z
2022-02-19	 9:00am	  	APP  	at	  	ETSU 	 	   	A	 	W	d1     				2022-02-19T14:00:00.000Z
2022-02-19	10:00am	  	ALA&M	vs	  	GRAM 	 	   	N	C	W	d1     				2022-02-19T15:00:00.000Z
2022-02-19	10:00am	  	ECAR 	at	  	CCAR 	 	   	A	 	W	d1     				2022-02-19T15:00:00.000Z
2022-02-19	10:00am	  	GMU  	at	  	NAVY 	 	   	A	 	W	d1     				2022-02-19T15:00:00.000Z
2022-02-19	10:00am	  	SFU  	at	  	YSU  	 	   	A	 	W	d1     				2022-02-19T15:00:00.000Z
2022-02-19	10:00am	  	SE MO	vs	  	UCA  	 	   	N	 	W	d1     				2022-02-19T15:00:00.000Z
2022-02-19	10:00am	  	WICH 	at	  	ARK  	 	   	A	 	W	d1     				2022-02-19T15:00:00.000Z
2022-02-19	11:00am	  	CHAR 	at	  	W&M  	 	   	A	 	W	d1     				2022-02-19T16:00:00.000Z
2022-02-19	11:00am	  	CSU  	at	  	NEB  	 	   	A	 	W	d1     				2022-02-19T16:00:00.000Z
2022-02-19	11:00am	  	FUR  	at	  	WAKE 	 	   	A	 	W	d1     				2022-02-19T16:00:00.000Z
2022-02-19	11:00am	  	MTST 	vs	  	UTRGV	 	   	N	 	W	d1     				2022-02-19T16:00:00.000Z
2022-02-19	12:00pm	  	UAB  	at	  	JVST 	 	   	A	 	W	d1     				2022-02-19T17:00:00.000Z
2022-02-19	12:00pm	  	LIB  	at	  	USF  	 	   	A	 	W	d1     				2022-02-19T17:00:00.000Z
2022-02-19	12:00pm	  	SIUE 	vs	  	USTMN	 	   	N	 	W	d1     				2022-02-19T17:00:00.000Z
2022-02-19	 1:00pm	  	DIX  	vs	  	UND  	 	   	N	 	W	d1     				2022-02-19T18:00:00.000Z
2022-02-19	 1:00pm	  	FIU  	vs	  	GASO 	 	   	N	 	W	d1     				2022-02-19T18:00:00.000Z
2022-02-19	 1:00pm	  	MSST 	vs	  	SMU  	 	   	N	 	W	d1     				2022-02-19T18:00:00.000Z
2022-02-19	 1:00pm	  	DEN  	at	  	UTAH 	 	   	A	 	W	d1     				2022-02-19T18:00:00.000Z
2022-02-19	 1:00pm	  	MEM  	vs	  	MINN 	 	   	N	 	W	d1     				2022-02-19T18:00:00.000Z
2022-02-19	 2:00pm	  	W ILL	at	  	BRAD 	 	   	A	 	W	d1     				2022-02-19T19:00:00.000Z
2022-02-19	 2:00pm	  	MURR 	vs	  	SHSU 	 	   	N	 	W	d1     				2022-02-19T19:00:00.000Z
2022-02-19	 2:00pm	  	NAU  	vs	  	SJSU 	 	   	N	 	W	d1     				2022-02-19T19:00:00.000Z
2022-02-19	 2:00pm	  	USM  	vs	  	UTSA 	 	   	N	C	W	d1     				2022-02-19T19:00:00.000Z
2022-02-19	 3:00pm	  	NCCU 	at	  	WAKE 	 	   	A	 	W	d1     				2022-02-19T20:00:00.000Z
2022-02-19	 3:00pm	  	UCA  	at	  	MIZZ 	 	   	A	 	W	d1     				2022-02-19T20:00:00.000Z
2022-02-19	 3:00pm	  	CIN  	vs	  	TOL  	 	   	N	 	W	d1     				2022-02-19T20:00:00.000Z
2022-02-19	 3:30pm	  	SDAK 	at	  	NEB  	 	   	A	 	W	d1     				2022-02-19T20:30:00.000Z
2022-02-19	 4:00pm	  	ILST 	at	  	OMAHA	 	   	A	 	W	d1     				2022-02-19T21:00:00.000Z
2022-02-19	 5:00pm	  	ARST 	at	  	ARK  	 	   	A	 	W	d1     				2022-02-19T22:00:00.000Z
2022-02-19	 5:00pm	  	BELL 	at	  	LOU  	 	   	A	 	W	d1     				2022-02-19T22:00:00.000Z
2022-02-19	 5:00pm	  	SFU  	at	  	BG   	 	   	A	 	W	d1     				2022-02-19T22:00:00.000Z
2022-02-19	 5:00pm	  	CHIC 	at	  	CRE  	 	   	A	 	W	d1     				2022-02-19T22:00:00.000Z
2022-02-19	 7:00pm	  	IDAHO	at	  	GONZ 	 	   	A	 	W	d1     				2022-02-20T00:00:00.000Z
2022-02-19	 7:00pm	  	NOVA 	at	  	TEM  	 	   	A	 	W	d1     				2022-02-20T00:00:00.000Z
2022-02-19	 5:00pm	  	MILW 	vs	  	WSU  	 	   	N	 	W	d1/d2  				2022-02-19T22:00:00.000Z
2022-02-19	 3:00pm	  	MARU 	at	  	VALPO	 	   	A	 	W	naia/d1				2022-02-19T20:00:00.000Z
2022-02-20	12:00pm	 8	NCST 	at	 1	TEX  	 	   	A	 	W	d1     				2022-02-20T17:00:00.000Z
2022-02-20	 3:00pm	 9	CAL  	at	  	SDSU 	 	   	A	 	W	d1     				2022-02-20T20:00:00.000Z
2022-02-20	12:00pm	  	MSST 	at	11	BAY  	 	   	A	 	W	d1     				2022-02-20T17:00:00.000Z
2022-02-20	12:00pm	12	UCF  	at	24	MIA  	 	   	A	 	W	d1     				2022-02-20T17:00:00.000Z
2022-02-20	10:00am	15	FSU  	at	  	FGCU 	 	   	A	 	W	d1     				2022-02-20T15:00:00.000Z
2022-02-20	12:00pm	23	PRIN 	at	16	MICH 	 	   	A	 	W	d1     				2022-02-20T17:00:00.000Z
2022-02-20	 1:00pm	18	USC  	at	19	OKLA 	 	   	A	 	W	d1     				2022-02-20T18:00:00.000Z
2022-02-20	12:00pm	21	LSU  	at	  	RICE 	 	   	A	 	W	d1     				2022-02-20T17:00:00.000Z
2022-02-20	11:00am	  	BELL 	at	22	TENN 	 	   	A	 	W	d1     				2022-02-20T16:00:00.000Z
2022-02-20	 2:00pm	  	BELL 	at	22	TENN 	 	   	A	 	W	d1     				2022-02-20T19:00:00.000Z
2022-02-20	 1:00pm	  	TULN 	at	25	AUB  	 	   	A	 	W	d1     				2022-02-20T18:00:00.000Z
2022-02-20	 1:00am	  	SIUE 	at	  	N IA 	 	   	A	 	W	d1     				2022-02-20T06:00:00.000Z
2022-02-20	10:00am	  	ALA&M	vs	  	BCOOK	 	   	N	C	W	d1     				2022-02-20T15:00:00.000Z
2022-02-20	10:00am	  	ILST 	at	  	CRE  	 	   	A	 	W	d1     				2022-02-20T15:00:00.000Z
2022-02-20	10:00am	  	GASO 	at	  	UNF  	 	   	A	 	W	d1     				2022-02-20T15:00:00.000Z
2022-02-20	10:00am	  	UTRGV	at	  	TARL 	 	   	A	 	W	d1     				2022-02-20T15:00:00.000Z
2022-02-20	10:00am	  	WVU  	at	  	UK   	 	   	A	 	W	d1     				2022-02-20T15:00:00.000Z
2022-02-20	11:00am	  	MURR 	at	  	LT   	 	   	A	 	W	d1     				2022-02-20T16:00:00.000Z
2022-02-20	12:00pm	  	DRAKE	at	  	ISU  	 	   	A	 	W	d1     				2022-02-20T17:00:00.000Z
2022-02-20	12:00pm	  	HARV 	at	  	NW   	 	   	A	 	W	d1     				2022-02-20T17:00:00.000Z
2022-02-20	12:00pm	  	USM  	at	  	NWSU 	 	   	A	 	W	d1     				2022-02-20T17:00:00.000Z
2022-02-20	12:00pm	  	UNT  	at	  	USF  	 	   	A	 	W	d1     				2022-02-20T17:00:00.000Z
2022-02-20	12:00pm	  	MILW 	at	  	WMU  	 	   	A	 	W	d1     				2022-02-20T17:00:00.000Z
2022-02-20	12:00pm	  	MINN 	at	  	BAMA 	 	   	A	 	W	d1     				2022-02-20T17:00:00.000Z
2022-02-20	12:00pm	  	WASH 	at	  	ND   	 	   	A	 	W	d1     				2022-02-20T17:00:00.000Z
2022-02-20	 1:00pm	  	BALL 	at	  	MTSU 	 	   	A	 	W	d1     				2022-02-20T18:00:00.000Z
2022-02-20	 1:00pm	  	BROWN	at	  	MD   	 	   	A	 	W	d1     				2022-02-20T18:00:00.000Z
2022-02-20	 1:00pm	  	CIN  	at	  	CLEV 	 	   	A	 	W	d1     				2022-02-20T18:00:00.000Z
2022-02-20	 1:00pm	  	DIX  	at	  	UNLV 	 	   	A	 	W	d1     				2022-02-20T18:00:00.000Z
2022-02-20	 1:00pm	  	SAM  	at	  	SALA 	 	   	A	 	W	d1     				2022-02-20T18:00:00.000Z
2022-02-20	 1:00pm	  	SJSU 	at	  	ARIZ 	 	   	A	 	W	d1     				2022-02-20T18:00:00.000Z
2022-02-20	 1:00pm	  	WIS  	at	  	IOWA 	 	   	A	 	W	d1     				2022-02-20T18:00:00.000Z
2022-02-20	 2:00pm	  	CSU  	vs	  	SDAK 	 	   	N	 	W	d1     				2022-02-20T19:00:00.000Z
2022-02-20	 2:00pm	  	TULSA	at	  	OKST 	 	   	A	 	W	d1     				2022-02-20T19:00:00.000Z
2022-02-20	 2:00pm	  	UCR  	at	  	UCI  	 	   	A	C	W	d1     				2022-02-20T19:00:00.000Z
2022-02-20	 2:00pm	  	USD  	at	  	UCSB 	 	   	A	 	W	d1     				2022-02-20T19:00:00.000Z
2022-02-20	 3:30pm	  	MRMK 	at	  	SHU  	 	   	A	C	W	d1     				2022-02-20T20:30:00.000Z
2022-02-20	 3:30pm	  	PROV 	at	  	URI  	 	   	A	 	W	d1     				2022-02-20T20:30:00.000Z
2022-02-20	 4:00pm	  	UAB  	at	  	LIP  	 	   	A	 	W	d1     				2022-02-20T21:00:00.000Z
2022-02-20	 6:00pm	  	MIAOH	at	  	NW   	 	   	A	 	W	d1     				2022-02-20T23:00:00.000Z
2022-02-20	 1:00pm	  	SRU  	at	  	SBU  	 	   	A	 	W	d2/d1  				2022-02-20T18:00:00.000Z
2022-02-21	 3:00pm	 9	CAL  	at	 5	UCLA 	 	   	A	 	W	d1     				2022-02-21T20:00:00.000Z
2022-02-21	11:00am	  	HARV 	vs	  	MIAOH	 	   	N	 	W	d1     				2022-02-21T16:00:00.000Z
2022-02-21	 1:00pm	  	UCD  	at	  	UCSB 	 	   	A	 	W	d1     				2022-02-21T18:00:00.000Z
2022-02-21	 2:00pm	  	MSM  	at	  	HOW  	 	   	A	 	W	d1     				2022-02-21T19:00:00.000Z
2022-02-22	 3:00pm	  	A&MCC	at	  	UTSA 	 	   	A	 	W	d1     				2022-02-22T20:00:00.000Z
2022-02-23	10:00am	  	MIZZ 	at	  	LIB  	 	   	A	 	W	d1     				2022-02-23T15:00:00.000Z
2022-02-23	12:30pm	  	HC   	at	  	MRMK 	 	   	A	C	W	d1     				2022-02-23T17:30:00.000Z
2022-02-23	 1:00pm	  	CoC  	at	  	CCAR 	 	   	A	 	W	d1     				2022-02-23T18:00:00.000Z
2022-02-23	 1:00pm	  	STET 	at	  	USF  	 	   	A	 	W	d1     				2022-02-23T18:00:00.000Z
2022-02-23	 3:00pm	  	JMU  	vs	  	MIZZ 	 	   	N	 	W	d1     				2022-02-23T20:00:00.000Z
2022-02-24	 2:30pm	  	GASO 	at	  	MER  	 	   	A	 	W	d1     				2022-02-24T19:30:00.000Z
2022-02-25	 3:00pm	 1	TEX  	at	17	STAN 	 	   	A	 	W	d1     				2022-02-25T20:00:00.000Z
2022-02-25	 3:30pm	 3	UNC  	at	  	ND   	 	   	A	C	W	d1     				2022-02-25T20:30:00.000Z
2022-02-25	 4:30pm	18	USC  	at	 5	UCLA 	 	   	A	 	W	d1     				2022-02-25T21:30:00.000Z
2022-02-25	 4:00pm	 6	DUKE 	at	  	LOU  	 	   	A	C	W	d1     				2022-02-25T21:00:00.000Z
2022-02-25	 3:00pm	  	BC   	at	 7	UVA  	 	   	A	C	W	d1     				2022-02-25T20:00:00.000Z
2022-02-25	 5:00pm	12	GT   	at	24	MIA  	 	   	A	C	W	d1     				2022-02-25T22:00:00.000Z
2022-02-25	 5:00pm	19	OKLA 	at	12	UCF  	 	   	A	 	W	d1     				2022-02-25T22:00:00.000Z
2022-02-25	 1:00am	  	MRSH 	at	  	UNT  	 	   	A	C	W	d1     				2022-02-25T06:00:00.000Z
2022-02-25	10:00am	  	CCAR 	at	  	CHAR 	 	   	A	 	W	d1     				2022-02-25T15:00:00.000Z
2022-02-25	12:00pm	  	ALA&M	at	  	JVST 	 	   	A	 	W	d1     				2022-02-25T17:00:00.000Z
2022-02-25	12:00pm	  	MTSU 	at	  	LT   	 	   	A	C	W	d1     				2022-02-25T17:00:00.000Z
2022-02-25	12:00pm	  	UTSA 	at	  	RICE 	 	   	A	C	W	d1     				2022-02-25T17:00:00.000Z
2022-02-25	 1:00pm	  	LOY  	at	  	HOW  	 	   	A	 	W	d1     				2022-02-25T18:00:00.000Z
2022-02-25	 1:00pm	  	MIZZ 	at	  	ODU  	 	   	A	 	W	d1     				2022-02-25T18:00:00.000Z
2022-02-25	 1:00pm	  	SHSU 	at	  	TX ST	 	   	A	 	W	d1     				2022-02-25T18:00:00.000Z
2022-02-25	 2:00pm	  	NWSU 	at	  	ULM  	 	   	A	 	W	d1     				2022-02-25T19:00:00.000Z
2022-02-25	 3:00pm	  	BRAD 	at	  	SIUE 	 	   	A	 	W	d1     				2022-02-25T20:00:00.000Z
2022-02-25	 3:00pm	  	SCLAR	at	  	SJSU 	 	   	A	 	W	d1     				2022-02-25T20:00:00.000Z
2022-02-25	 3:00pm	  	IOWA 	at	  	DEN  	 	   	A	 	W	d1     				2022-02-25T20:00:00.000Z
2022-02-25	 3:30pm	  	MRMK 	at	  	BRY  	 	   	A	C	W	d1     				2022-02-25T20:30:00.000Z
2022-02-25	 4:00pm	  	UCSB 	at	  	LOYM 	 	   	A	 	W	d1     				2022-02-25T21:00:00.000Z
2022-02-25	 5:00pm	  	GRAM 	vs	  	MTSU 	 	   	N	 	W	d1     				2022-02-25T22:00:00.000Z
2022-02-25	 6:00pm	  	EMICH	at	  	BELL 	 	   	A	 	W	d1     				2022-02-25T23:00:00.000Z
2022-02-25	 6:00pm	  	IUPUI	at	  	CIN  	 	   	A	 	W	d1     				2022-02-25T23:00:00.000Z
2022-02-25	 6:00pm	  	MEM  	at	  	WICH 	 	   	A	C	W	d1     				2022-02-25T23:00:00.000Z
2022-02-25	 7:00pm	  	BYU  	at	  	UTAH 	 	   	A	 	W	d1     				2022-02-26T00:00:00.000Z
2022-02-25	 3:00pm	  	CSUF 	vs	  	HPU  	 	   	N	 	W	d1/d2  				2022-02-25T20:00:00.000Z
2022-02-25	 7:00pm	  	CMU  	at	  	DUQ  	 	   	A	 	W	d3/d1  				2022-02-26T00:00:00.000Z
2022-02-25	 2:00pm	  	MORNG	at	  	SDAK 	 	   	A	 	W	naia/d1				2022-02-25T19:00:00.000Z
2022-02-26	 1:00pm	  	RICE 	at	14	A&M  	 	   	A	 	W	d1     				2022-02-26T18:00:00.000Z
2022-02-26	 2:00pm	  	UNLV 	at	17	STAN 	 	   	A	 	W	d1     				2022-02-26T19:00:00.000Z
2022-02-26	 2:00pm	  	UCSB 	at	18	USC  	 	   	A	 	W	d1     				2022-02-26T19:00:00.000Z
2022-02-26	12:00am	  	UNCG 	at	  	APP  	 	   	A	 	W	d1     				2022-02-26T05:00:00.000Z
2022-02-26	10:00am	  	OAK  	at	  	STET 	 	   	A	 	W	d1     				2022-02-26T15:00:00.000Z
2022-02-26	11:00am	  	UAB  	at	  	SALA 	 	   	A	 	W	d1     				2022-02-26T16:00:00.000Z
2022-02-26	11:00am	  	IWORD	at	  	UTRGV	 	   	A	 	W	d1     				2022-02-26T16:00:00.000Z
2022-02-26	12:00pm	  	GW   	at	  	WVU  	 	   	A	 	W	d1     				2022-02-26T17:00:00.000Z
2022-02-26	12:00pm	  	UNM  	at	  	LAMAR	 	   	A	 	W	d1     				2022-02-26T17:00:00.000Z
2022-02-26	12:00pm	  	USM  	at	  	MSST 	 	   	A	 	W	d1     				2022-02-26T17:00:00.000Z
2022-02-26	12:00pm	  	TULN 	at	  	ULLAF	 	   	A	 	W	d1     				2022-02-26T17:00:00.000Z
2022-02-26	12:00pm	  	OMAHA	at	  	DEN  	 	   	A	C	W	d1     				2022-02-26T17:00:00.000Z
2022-02-26	12:30pm	  	MILW 	at	  	UND  	 	   	A	 	W	d1     				2022-02-26T17:30:00.000Z
2022-02-26	 1:00pm	  	CRE  	at	  	MOST 	 	   	A	 	W	d1     				2022-02-26T18:00:00.000Z
2022-02-26	 1:00pm	  	DART 	at	  	MD   	 	   	A	 	W	d1     				2022-02-26T18:00:00.000Z
2022-02-26	 1:00pm	  	LU   	at	  	HOW  	 	   	A	 	W	d1     				2022-02-26T18:00:00.000Z
2022-02-26	 1:00pm	  	DEL  	at	  	VCU  	 	   	A	 	W	d1     				2022-02-26T18:00:00.000Z
